ID,Año del hecho,Sexo de la victima,Grupo de edad de la victima,Mes del hecho,Dia del hecho,Departamento del hecho DANE,Municipio del hecho DANE,Lesion fatal de causa externa,Estado
8827,2018,Hombre,(00 a 04),agosto,jueves,Huila,Baraya,Violenta - Muertes accidentales,Datos definitivos
8828,2018,Mujer,(65 a 69),agosto,martes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8829,2018,Mujer,(80 y más),septiembre,martes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8830,2018,Hombre,(65 a 69),septiembre,domingo,Huila,Algeciras,Violenta - Muertes accidentales,Datos definitivos
8831,2018,Mujer,(70 a 74),septiembre,sábado,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8832,2018,Hombre,(75 a 79),septiembre,domingo,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8833,2018,Hombre,(80 y más),septiembre,lunes,Huila,Tarqui,Violenta - Muertes accidentales,Datos definitivos
8834,2018,Hombre,(45 a 49),septiembre,martes,Huila,Algeciras,Violenta - Muertes accidentales,Datos definitivos
8835,2018,Hombre,(80 y más),septiembre,jueves,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8836,2018,Hombre,(18 a 19),octubre,miércoles,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8837,2018,Hombre,(70 a 74),octubre,jueves,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8838,2018,Mujer,(10 a 14),octubre,domingo,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8839,2018,Hombre,(25 a 29),octubre,lunes,Huila,Palermo,Violenta - Muertes accidentales,Datos definitivos
8840,2018,Hombre,(45 a 49),noviembre,viernes,Huila,Algeciras,Violenta - Muertes accidentales,Datos definitivos
8841,2018,Hombre,(35 a 39),septiembre,domingo,Huila,Garzón,Violenta - Muertes accidentales,Datos definitivos
8842,2018,Mujer,(80 y más),diciembre,miércoles,Huila,Campoalegre,Violenta - Muertes accidentales,Datos definitivos
8843,2018,Hombre,(80 y más),diciembre,lunes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8844,2018,Hombre,(70 a 74),diciembre,lunes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8845,2018,Hombre,(30 a 34),diciembre,martes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8846,2018,Hombre,(50 a 54),diciembre,miércoles,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8847,2018,Hombre,(15 a 17),diciembre,viernes,Huila,Neiva,Violenta - Muertes accidentales,Datos definitivos
8848,2018,Mujer,(70 a 74),octubre,lunes,Huila,Aipe,Violenta - Muertes accidentales,Datos definitivos
8849,2018,Mujer,(80 y más),diciembre,jueves,Tolima,Rioblanco,Violenta - Muertes accidentales,Datos definitivos
8850,2018,Hombre,(18 a 19),agosto,sábado,Huila,Tello,Violenta - Muertes accidentales,Datos definitivos
8851,2018,Mujer,(45 a 49),noviembre,martes,Huila,Pital,Violenta - Muertes accidentales,Datos definitivos
8852,2018,Hombre,(45 a 49),enero,lunes,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8853,2018,Hombre,(60 a 64),enero,lunes,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8854,2018,Hombre,(50 a 54),febrero,jueves,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
8855,2018,Hombre,(75 a 79),febrero,sábado,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
8856,2018,Hombre,(75 a 79),marzo,miércoles,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8857,2018,Hombre,(35 a 39),abril,lunes,Huila,Timaná,Violenta - Muertes accidentales,Datos definitivos
8858,2018,Hombre,(60 a 64),junio,domingo,Huila,Isnos,Violenta - Muertes accidentales,Datos definitivos
8859,2018,Hombre,(20 a 24),julio,sábado,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8860,2018,Mujer,(00 a 04),julio,domingo,Huila,Isnos,Violenta - Muertes accidentales,Datos definitivos
8861,2018,Hombre,(00 a 04),agosto,lunes,Huila,Pital,Violenta - Muertes accidentales,Datos definitivos
8862,2018,Hombre,(60 a 64),agosto,martes,Huila,Elías,Violenta - Muertes accidentales,Datos definitivos
8863,2018,Hombre,(80 y más),agosto,viernes,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
8864,2018,Mujer,(35 a 39),agosto,martes,Huila,San Agustín,Violenta - Muertes accidentales,Datos definitivos
8865,2018,Hombre,(50 a 54),septiembre,miércoles,Huila,San Agustín,Violenta - Muertes accidentales,Datos definitivos
8866,2018,Mujer,(80 y más),septiembre,viernes,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8867,2018,Hombre,(15 a 17),noviembre,domingo,Huila,Acevedo,Violenta - Muertes accidentales,Datos definitivos
8868,2018,Hombre,(75 a 79),noviembre,sábado,Huila,Isnos,Violenta - Muertes accidentales,Datos definitivos
8869,2018,Mujer,(00 a 04),noviembre,jueves,Huila,Saladoblanco,Violenta - Muertes accidentales,Datos definitivos
8870,2018,Hombre,(55 a 59),diciembre,viernes,Huila,Pitalito,Violenta - Muertes accidentales,Datos definitivos
8871,2018,Hombre,(30 a 34),noviembre,domingo,Huila,Suaza,Violenta - Muertes accidentales,Datos definitivos
8872,2018,Hombre,(55 a 59),septiembre,martes,Putumayo,Puerto Leguízamo,Violenta - Muertes accidentales,Datos definitivos
8873,2018,Hombre,(00 a 04),agosto,viernes,Putumayo,Villagarzón,Violenta - Muertes accidentales,Datos definitivos
8874,2018,Hombre,(25 a 29),octubre,domingo,Putumayo,Mocoa,Violenta - Muertes accidentales,Datos definitivos
8875,2018,Hombre,(00 a 04),enero,lunes,Putumayo,Orito,Violenta - Muertes accidentales,Datos definitivos
8876,2018,Hombre,(30 a 34),marzo,viernes,Putumayo,Orito,Violenta - Muertes accidentales,Datos definitivos
8877,2018,Hombre,(25 a 29),junio,lunes,Putumayo,Orito,Violenta - Muertes accidentales,Datos definitivos
8878,2018,Hombre,(45 a 49),julio,lunes,Putumayo,Orito,Violenta - Muertes accidentales,Datos definitivos
8879,2018,Hombre,(35 a 39),enero,jueves,Putumayo,Puerto Leguízamo,Violenta - Muertes accidentales,Datos definitivos
8880,2018,Hombre,(00 a 04),enero,viernes,Putumayo,Orito,Violenta - Muertes accidentales,Datos definitivos
8881,2018,Hombre,(40 a 44),marzo,lunes,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8882,2018,Hombre,(45 a 49),marzo,domingo,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8883,2018,Hombre,(15 a 17),abril,jueves,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8884,2018,Hombre,(00 a 04),mayo,lunes,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8885,2018,Mujer,(00 a 04),mayo,miércoles,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8886,2018,Hombre,(15 a 17),junio,sábado,Putumayo,Puerto Caicedo,Violenta - Muertes accidentales,Datos definitivos
8887,2018,Hombre,(18 a 19),junio,viernes,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8888,2018,Hombre,(35 a 39),septiembre,martes,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8889,2018,Hombre,(75 a 79),septiembre,jueves,Putumayo,Puerto Asís,Violenta - Muertes accidentales,Datos definitivos
8890,2018,Hombre,(30 a 34),mayo,miércoles,Putumayo,San Miguel,Violenta - Muertes accidentales,Datos definitivos
8891,2018,Hombre,(20 a 24),diciembre,domingo,Putumayo,San Miguel,Violenta - Muertes accidentales,Datos definitivos
8892,2018,Mujer,(00 a 04),junio,viernes,Putumayo,Valle del Guamuez,Violenta - Muertes accidentales,Datos definitivos
8893,2018,Hombre,(35 a 39),julio,sábado,Putumayo,Valle del Guamuez,Violenta - Muertes accidentales,Datos definitivos
8894,2018,Mujer,(80 y más),septiembre,lunes,Putumayo,Valle del Guamuez,Violenta - Muertes accidentales,Datos definitivos
8895,2018,Hombre,(25 a 29),enero,sábado,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8896,2018,Hombre,(70 a 74),febrero,sábado,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8897,2018,Hombre,(20 a 24),abril,lunes,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8898,2018,Mujer,(00 a 04),mayo,jueves,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8899,2018,Hombre,(25 a 29),julio,lunes,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8900,2018,Mujer,(25 a 29),septiembre,domingo,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8901,2018,Hombre,(20 a 24),julio,miércoles,Tolima,Planadas,Violenta - Muertes accidentales,Datos definitivos
8902,2018,Hombre,(25 a 29),septiembre,martes,Tolima,Planadas,Violenta - Muertes accidentales,Datos definitivos
8903,2018,Hombre,(30 a 34),marzo,lunes,Tolima,Ambalema,Violenta - Muertes accidentales,Datos definitivos
8904,2018,Hombre,(40 a 44),julio,sábado,Tolima,Coyaima,Violenta - Muertes accidentales,Datos definitivos
8905,2018,Mujer,(10 a 14),julio,jueves,Tolima,Coyaima,Violenta - Muertes accidentales,Datos definitivos
8906,2018,Hombre,(45 a 49),febrero,miércoles,Tolima,Espinal,Violenta - Muertes accidentales,Datos definitivos
8907,2018,Hombre,(55 a 59),abril,viernes,Tolima,Espinal,Violenta - Muertes accidentales,Datos definitivos
8908,2018,Hombre,(30 a 34),junio,domingo,Tolima,Espinal,Violenta - Muertes accidentales,Datos definitivos
8909,2018,Hombre,(35 a 39),octubre,miércoles,Tolima,Espinal,Violenta - Muertes accidentales,Datos definitivos
8910,2018,Mujer,(75 a 79),septiembre,jueves,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8911,2018,Hombre,(65 a 69),noviembre,jueves,Tolima,Coello,Violenta - Muertes accidentales,Datos definitivos
8912,2018,Hombre,(00 a 04),julio,sábado,Tolima,Guamo,Violenta - Muertes accidentales,Datos definitivos
8913,2018,Hombre,(25 a 29),octubre,martes,Tolima,Guamo,Violenta - Muertes accidentales,Datos definitivos
8914,2018,Hombre,(15 a 17),marzo,lunes,Tolima,Icononzo,Violenta - Muertes accidentales,Datos definitivos
8915,2018,Hombre,(10 a 14),enero,sábado,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8916,2018,Hombre,(45 a 49),febrero,sábado,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8917,2018,Hombre,(20 a 24),enero,martes,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8918,2018,Hombre,(20 a 24),julio,sábado,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8919,2018,Hombre,(00 a 04),agosto,martes,Cundinamarca,Nilo,Violenta - Muertes accidentales,Datos definitivos
8920,2018,Hombre,(35 a 39),octubre,martes,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8921,2018,Hombre,(35 a 39),abril,jueves,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8922,2018,Hombre,(05 a 09),febrero,viernes,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8923,2018,Hombre,(75 a 79),octubre,domingo,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8924,2018,Hombre,(00 a 04),septiembre,domingo,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8925,2018,Hombre,(40 a 44),agosto,domingo,Tolima,Prado,Violenta - Muertes accidentales,Datos definitivos
8926,2018,Hombre,(35 a 39),febrero,viernes,Cundinamarca,San Juan de Rioseco,Violenta - Muertes accidentales,Datos definitivos
8927,2018,Hombre,(30 a 34),febrero,lunes,Cundinamarca,Puerto Salgar,Violenta - Muertes accidentales,Datos definitivos
8928,2018,Hombre,(55 a 59),marzo,jueves,Caldas,La Dorada,Violenta - Muertes accidentales,Datos definitivos
8929,2018,Hombre,(20 a 24),marzo,domingo,Caldas,La Dorada,Violenta - Muertes accidentales,Datos definitivos
8930,2018,Hombre,(20 a 24),junio,miércoles,Tolima,Ambalema,Violenta - Muertes accidentales,Datos definitivos
8931,2018,Hombre,(25 a 29),junio,jueves,Tolima,Honda,Violenta - Muertes accidentales,Datos definitivos
8932,2018,Hombre,(00 a 04),septiembre,martes,Cundinamarca,Puerto Salgar,Violenta - Muertes accidentales,Datos definitivos
8933,2018,Hombre,(80 y más),octubre,viernes,Tolima,Honda,Violenta - Muertes accidentales,Datos definitivos
8934,2018,Hombre,(25 a 29),octubre,domingo,Tolima,Honda,Violenta - Muertes accidentales,Datos definitivos
8935,2018,Mujer,(15 a 17),diciembre,sábado,Cundinamarca,Puerto Salgar,Violenta - Muertes accidentales,Datos definitivos
8936,2018,Hombre,(30 a 34),diciembre,domingo,Caldas,La Dorada,Violenta - Muertes accidentales,Datos definitivos
8937,2018,Hombre,(10 a 14),marzo,lunes,Tolima,Armero Guayabal,Violenta - Muertes accidentales,Datos definitivos
8938,2018,Hombre,(18 a 19),junio,sábado,Tolima,Armero Guayabal,Violenta - Muertes accidentales,Datos definitivos
8939,2018,Mujer,(80 y más),enero,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8940,2018,Hombre,(20 a 24),enero,domingo,Tolima,Ambalema,Violenta - Muertes accidentales,Datos definitivos
8941,2018,Hombre,(10 a 14),enero,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8942,2018,Hombre,(45 a 49),enero,lunes,Tolima,Guamo,Violenta - Muertes accidentales,Datos definitivos
8943,2018,Hombre,(25 a 29),enero,sábado,Tolima,Líbano,Violenta - Muertes accidentales,Datos definitivos
8944,2018,Hombre,(50 a 54),enero,sábado,Tolima,Casabianca,Violenta - Muertes accidentales,Datos definitivos
8945,2018,Hombre,(25 a 29),marzo,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8946,2018,Hombre,(20 a 24),febrero,domingo,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8947,2018,Hombre,(60 a 64),marzo,lunes,Tolima,Chaparral,Violenta - Muertes accidentales,Datos definitivos
8948,2018,Hombre,(75 a 79),marzo,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8949,2018,Hombre,(80 y más),marzo,viernes,Tolima,Coello,Violenta - Muertes accidentales,Datos definitivos
8950,2018,Hombre,(80 y más),marzo,domingo,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8951,2018,Hombre,(10 a 14),marzo,sábado,Tolima,Icononzo,Violenta - Muertes accidentales,Datos definitivos
8952,2018,Hombre,(45 a 49),abril,viernes,Tolima,Cajamarca,Violenta - Muertes accidentales,Datos definitivos
8953,2018,Mujer,(45 a 49),abril,viernes,Tolima,Cajamarca,Violenta - Muertes accidentales,Datos definitivos
8954,2018,Hombre,(55 a 59),abril,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8955,2018,Hombre,(00 a 04),abril,viernes,Tolima,Anzoátegui,Violenta - Muertes accidentales,Datos definitivos
8956,2018,Hombre,(60 a 64),abril,miércoles,Tolima,Natagaima,Violenta - Muertes accidentales,Datos definitivos
8957,2018,Hombre,(80 y más),abril,viernes,Tolima,Líbano,Violenta - Muertes accidentales,Datos definitivos
8958,2018,Hombre,(35 a 39),abril,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8959,2018,Hombre,(40 a 44),mayo,miércoles,Tolima,Santa Isabel,Violenta - Muertes accidentales,Datos definitivos
8960,2018,Hombre,(80 y más),mayo,domingo,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8961,2018,Hombre,(15 a 17),mayo,martes,Tolima,Ortega,Violenta - Muertes accidentales,Datos definitivos
8962,2018,Mujer,(80 y más),mayo,martes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8963,2018,Mujer,(60 a 64),mayo,domingo,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8964,2018,Hombre,(25 a 29),mayo,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8965,2018,Hombre,(45 a 49),mayo,domingo,Tolima,Cajamarca,Violenta - Muertes accidentales,Datos definitivos
8966,2018,Hombre,(65 a 69),mayo,lunes,Tolima,Fresno,Violenta - Muertes accidentales,Datos definitivos
8967,2018,Mujer,(80 y más),abril,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8968,2018,Mujer,(05 a 09),junio,martes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8969,2018,Hombre,(50 a 54),enero,martes,Tolima,Valle de San Juan,Violenta - Muertes accidentales,Datos definitivos
8970,2018,Hombre,(35 a 39),junio,viernes,Tolima,Rovira,Violenta - Muertes accidentales,Datos definitivos
8971,2018,Hombre,(55 a 59),junio,domingo,Tolima,Cajamarca,Violenta - Muertes accidentales,Datos definitivos
8972,2018,Hombre,(60 a 64),junio,miércoles,Tolima,Cajamarca,Violenta - Muertes accidentales,Datos definitivos
8973,2018,Hombre,(40 a 44),junio,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8974,2018,Hombre,(25 a 29),junio,miércoles,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8975,2018,Hombre,(30 a 34),julio,lunes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8976,2018,Hombre,(35 a 39),agosto,miércoles,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8977,2018,Hombre,(15 a 17),agosto,domingo,Tolima,Piedras,Violenta - Muertes accidentales,Datos definitivos
8978,2018,Mujer,(75 a 79),agosto,lunes,Tolima,Armero Guayabal,Violenta - Muertes accidentales,Datos definitivos
8979,2018,Hombre,(55 a 59),agosto,sábado,Tolima,Melgar,Violenta - Muertes accidentales,Datos definitivos
8980,2018,Hombre,(35 a 39),septiembre,lunes,Tolima,Alvarado,Violenta - Muertes accidentales,Datos definitivos
8981,2018,Hombre,(65 a 69),septiembre,domingo,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8982,2018,Mujer,(60 a 64),septiembre,miércoles,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8983,2018,Hombre,(45 a 49),septiembre,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8984,2018,Hombre,(20 a 24),septiembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8985,2018,Hombre,(55 a 59),septiembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8986,2018,Hombre,(25 a 29),septiembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8987,2018,Hombre,(30 a 34),septiembre,sábado,Tolima,Coello,Violenta - Muertes accidentales,Datos definitivos
8988,2018,Hombre,(30 a 34),octubre,domingo,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8989,2018,Hombre,(75 a 79),octubre,domingo,Tolima,Valle de San Juan,Violenta - Muertes accidentales,Datos definitivos
8990,2018,Mujer,(75 a 79),octubre,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8991,2018,Hombre,(55 a 59),octubre,viernes,Tolima,Espinal,Violenta - Muertes accidentales,Datos definitivos
8992,2018,Hombre,(25 a 29),noviembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8993,2018,Hombre,(80 y más),septiembre,sábado,Tolima,Guamo,Violenta - Muertes accidentales,Datos definitivos
8994,2018,Hombre,(00 a 04),noviembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8995,2018,Hombre,(35 a 39),noviembre,miércoles,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8996,2018,Mujer,(80 y más),noviembre,sábado,Tolima,Villahermosa,Violenta - Muertes accidentales,Datos definitivos
8997,2018,Hombre,(45 a 49),diciembre,viernes,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8998,2018,Hombre,(80 y más),diciembre,sábado,Tolima,Ibagué,Violenta - Muertes accidentales,Datos definitivos
8999,2018,Hombre,(20 a 24),febrero,domingo,Tolima,Natagaima,Violenta - Muertes accidentales,Datos definitivos
9000,2018,Hombre,(70 a 74),mayo,lunes,Tolima,Roncesvalles,Violenta - Muertes accidentales,Datos definitivos
9001,2018,Hombre,(60 a 64),marzo,lunes,Tolima,Rovira,Violenta - Muertes accidentales,Datos definitivos
9002,2018,Hombre,(10 a 14),junio,domingo,Tolima,Rovira,Violenta - Muertes accidentales,Datos definitivos
